Time,Temp_C,Air_Vel_m/s_10m,Prec_m/h,Glo_Sol_Ir_W/m2,RH_%,Soil_Temp_320cm
2024-08-08T14:00,22.6,4.3,0.0,430.0,61.0,10.5
2024-08-08T15:00,21.8,3.7,0.0,309.0,64.0,10.5
2024-08-08T16:00,22.8,3.7,0.0,204.0,59.0,10.5
2024-08-08T17:00,21.9,2.1,0.0,167.0,63.0,10.5
2024-08-08T18:00,21.0,1.4,0.0,32.0,65.0,10.5
2024-08-08T19:00,19.8,1.9,0.0,2.0,74.0,10.5
2024-08-08T20:00,19.3,2.2,0.0,0.0,77.0,10.5
2024-08-08T21:00,18.5,2.5,0.0,0.0,80.0,10.5
2024-08-08T22:00,17.6,2.9,0.0,0.0,83.0,10.5
2024-08-08T23:00,16.6,2.1,0.0,0.0,87.0,10.5
2024-08-09T00:00,15.9,1.8,0.0,0.0,89.0,10.5
2024-08-09T01:00,15.1,1.6,0.0,0.0,94.0,10.5
2024-08-09T02:00,14.4,1.4,0.0,0.0,96.0,10.5
2024-08-09T03:00,15.1,2.0,0.0,5.0,95.0,10.5
2024-08-09T04:00,15.8,2.2,0.0,71.0,91.0,10.5
2024-08-09T05:00,18.0,1.6,0.0,200.0,76.0,10.5
2024-08-09T06:00,20.5,1.6,0.0,289.0,64.0,10.5
2024-08-09T07:00,22.0,2.1,0.0,422.0,56.0,10.5
2024-08-09T08:00,23.2,2.6,0.0,455.0,46.0,10.5
2024-08-09T09:00,23.2,2.5,0.0,465.0,55.0,10.5
2024-08-09T10:00,24.7,2.3,0.0,544.0,51.0,10.5
2024-08-09T11:00,24.9,2.8,0.0,471.0,50.0,10.5
2024-08-09T12:00,25.4,3.6,0.0,580.0,49.0,10.6
2024-08-09T13:00,22.0,2.6,0.0,251.0,77.0,10.6
2024-08-09T14:00,24.9,3.5,0.0,577.0,53.0,10.6
2024-08-09T15:00,24.3,3.2,0.0,371.0,55.0,10.6
2024-08-09T16:00,24.0,2.7,0.0,198.0,60.0,10.6
2024-08-09T17:00,23.9,3.2,0.0,184.0,59.0,10.6
2024-08-09T18:00,22.2,2.3,0.0,41.0,62.0,10.6
2024-08-09T19:00,20.8,2.2,0.0,1.0,70.0,10.6
2024-08-09T20:00,19.2,1.9,0.0,0.0,79.0,10.6
2024-08-09T21:00,18.3,2.4,0.0,0.0,82.0,10.6
2024-08-09T22:00,17.5,2.0,0.0,0.0,84.0,10.6
2024-08-09T23:00,16.9,1.8,0.0,0.0,90.0,10.6
2024-08-10T00:00,16.9,2.4,0.0,0.0,87.0,10.6
2024-08-10T01:00,16.9,2.7,0.0,0.0,86.0,10.6
2024-08-10T02:00,16.8,2.9,0.0,0.0,87.0,10.6
2024-08-10T03:00,17.0,3.0,0.0,1.0,91.0,10.6
2024-08-10T04:00,16.1,4.3,0.0016,6.0,92.0,10.6
2024-08-10T05:00,16.0,3.6,0.0014,22.0,96.0,10.6
2024-08-10T06:00,16.9,2.6,0.0011,65.0,97.0,10.6
2024-08-10T07:00,18.6,3.4,0.0003,177.0,94.0,10.6
2024-08-10T08:00,17.5,3.0,0.0012,196.0,92.0,10.6
2024-08-10T09:00,18.7,5.9,0.0,324.0,72.0,10.6
2024-08-10T10:00,18.8,6.6,0.0,368.0,69.0,10.6
2024-08-10T11:00,17.8,6.0,0.0008,419.0,83.0,10.6
2024-08-10T12:00,19.0,8.6,0.0,497.0,64.0,10.6
2024-08-10T13:00,19.9,8.0,0.0,593.0,61.0,10.6
2024-08-10T14:00,19.3,7.7,0.0,461.0,61.0,10.6
2024-08-10T15:00,18.9,7.2,0.0,380.0,62.0,10.6
2024-08-10T16:00,17.5,3.9,0.0,167.0,76.0,10.6
2024-08-10T17:00,15.6,2.4,0.0026,45.0,91.0,10.6
2024-08-10T18:00,14.5,2.6,0.004200000000000001,14.0,92.0,10.6
2024-08-10T19:00,14.8,1.4,0.0029,1.0,93.0,10.6
2024-08-10T20:00,14.7,2.7,0.0001,0.0,91.0,10.6
2024-08-10T21:00,14.5,2.0,0.0,0.0,92.0,10.6
2024-08-10T22:00,14.9,2.6,0.0,0.0,91.0,10.6
2024-08-10T23:00,15.2,1.4,0.0001,0.0,90.0,10.6
2024-08-11T00:00,14.5,2.2,0.0,0.0,95.0,10.6
2024-08-11T01:00,14.4,1.4,0.0,0.0,95.0,10.6
2024-08-11T02:00,14.7,2.3,0.0,0.0,90.0,10.6
2024-08-11T03:00,16.0,2.7,0.0,2.0,82.0,10.6
2024-08-11T04:00,16.3,3.0,0.0,17.0,82.0,10.6
2024-08-11T05:00,17.2,2.6,0.0,73.0,79.0,10.6
2024-08-11T06:00,17.7,3.5,0.0,285.0,75.0,10.6
2024-08-11T07:00,17.6,4.4,0.0,189.0,76.0,10.6
2024-08-11T08:00,18.5,4.6,0.0,447.0,75.0,10.6
2024-08-11T09:00,18.7,5.4,0.0,452.0,71.0,10.6
2024-08-11T10:00,18.7,6.2,0.0,449.0,66.0,10.6
2024-08-11T11:00,19.0,6.7,0.0,725.0,66.0,10.6
2024-08-11T12:00,19.1,6.5,0.0,701.0,65.0,10.6
2024-08-11T13:00,18.7,6.9,0.0,594.0,64.0,10.6
2024-08-11T14:00,18.4,7.2,0.0,504.0,70.0,10.6
2024-08-11T15:00,18.6,4.8,0.0,448.0,70.0,10.6
2024-08-11T16:00,18.2,5.0,0.0,225.0,72.0,10.6
2024-08-11T17:00,17.7,5.0,0.0,126.0,75.0,10.6
2024-08-11T18:00,17.1,3.7,0.0,26.0,77.0,10.6
2024-08-11T19:00,14.6,3.8,0.0053,1.0,88.0,10.6
2024-08-11T20:00,14.8,2.4,0.0005,0.0,81.0,10.6
2024-08-11T21:00,15.2,3.5,0.0,0.0,71.0,10.6
2024-08-11T22:00,14.3,2.2,0.0,0.0,84.0,10.7
2024-08-11T23:00,13.5,1.2,0.0,0.0,91.0,10.7
2024-08-12T00:00,13.5,1.9,0.0038,0.0,91.0,10.7
2024-08-12T01:00,13.7,4.7,0.0060999999999999995,0.0,87.0,10.7
2024-08-12T02:00,13.5,3.7,0.0001,0.0,89.0,10.7
2024-08-12T03:00,13.2,1.7,0.0,2.0,91.0,10.7
2024-08-12T04:00,13.9,2.2,0.0,40.0,83.0,10.7
2024-08-12T05:00,13.8,1.8,0.0002,57.0,85.0,10.7
2024-08-12T06:00,13.4,1.8,0.0023,104.0,88.0,10.7
2024-08-12T07:00,15.4,2.5,0.0,247.0,78.0,10.7
2024-08-12T08:00,16.6,2.8,0.0002,354.0,73.0,10.7
2024-08-12T09:00,13.9,4.3,0.0011,196.0,87.0,10.7
2024-08-12T10:00,15.8,2.7,0.0001,275.0,79.0,10.7
2024-08-12T11:00,15.4,3.5,0.0,274.0,84.0,10.7
2024-08-12T12:00,14.6,3.6,0.0011,193.0,95.0,10.7
2024-08-12T13:00,14.6,3.4,0.0014,222.0,95.0,10.7
2024-08-12T14:00,15.0,1.9,0.0044,77.0,94.0,10.7
2024-08-12T15:00,15.0,2.6,0.0044,66.0,92.0,10.7
2024-08-12T16:00,16.1,2.5,0.0,151.0,90.0,10.7
2024-08-12T17:00,15.5,1.9,0.0,123.0,92.0,10.7
2024-08-12T18:00,15.3,1.4,0.0009,30.0,95.0,10.7
2024-08-12T19:00,14.6,0.9,0.0,1.0,95.0,10.7
2024-08-12T20:00,14.5,0.8,0.0,0.0,96.0,10.7
2024-08-12T21:00,14.9,0.5,0.0,0.0,96.0,10.7
2024-08-12T22:00,15.3,1.5,0.0,0.0,92.0,10.7
2024-08-12T23:00,15.8,2.0,0.0,0.0,90.0,10.7
2024-08-13T00:00,14.8,1.3,0.0,0.0,92.0,10.7
2024-08-13T01:00,13.1,0.8,0.0,0.0,98.0,10.7
2024-08-13T02:00,14.3,1.6,0.0,0.0,96.0,10.7
2024-08-13T03:00,11.6,0.9,0.0,3.0,98.0,10.7
2024-08-13T04:00,14.6,0.8,0.0,59.0,94.0,10.7
2024-08-13T05:00,17.4,1.5,0.0,176.0,84.0,10.7
2024-08-13T06:00,18.8,1.4,0.0,310.0,77.0,10.7
2024-08-13T07:00,18.8,1.9,0.0,440.0,77.0,10.7
2024-08-13T08:00,19.4,2.1,0.0,556.0,74.0,10.7
2024-08-13T09:00,19.8,2.1,0.0,648.0,72.0,10.7
2024-08-13T10:00,20.4,2.5,0.0,706.0,57.0,10.7
2024-08-13T11:00,20.5,2.7,0.0,718.0,66.0,10.7
2024-08-13T12:00,21.4,2.4,0.0,701.0,55.0,10.7
2024-08-13T13:00,21.5,2.6,0.0,640.0,53.0,10.7
2024-08-13T14:00,21.7,3.0,0.0,541.0,59.0,10.7
2024-08-13T15:00,21.2,2.4,0.0,425.0,60.0,10.7
2024-08-13T16:00,20.5,3.0,0.0,292.0,65.0,10.7
2024-08-13T17:00,19.5,3.0,0.0,159.0,72.0,10.7
2024-08-13T18:00,18.1,1.7,0.0,26.0,79.0,10.7
2024-08-13T19:00,16.5,1.6,0.0,1.0,86.0,10.7
2024-08-13T20:00,15.7,1.9,0.0,0.0,89.0,10.7
2024-08-13T21:00,14.5,1.2,0.0,0.0,93.0,10.7
2024-08-13T22:00,14.3,1.3,0.0,0.0,94.0,10.7
2024-08-13T23:00,13.7,1.2,0.0,0.0,96.0,10.7
2024-08-14T00:00,13.5,1.3,0.0,0.0,97.0,10.7
2024-08-14T01:00,13.1,1.1,0.0,0.0,99.0,10.7
2024-08-14T02:00,13.3,1.4,0.0,0.0,99.0,10.7
2024-08-14T03:00,12.5,1.1,0.0,2.0,100.0,10.7
2024-08-14T04:00,14.0,0.9,0.0,44.0,100.0,10.7
2024-08-14T05:00,16.6,1.3,0.0,172.0,94.0,10.7
2024-08-14T06:00,18.6,2.2,0.0,304.0,88.0,10.7
2024-08-14T07:00,19.8,2.4,0.0,405.0,78.0,10.7
2024-08-14T08:00,20.4,2.3,0.0,509.0,67.0,10.7
2024-08-14T09:00,21.2,2.2,0.0,640.0,59.0,10.7
2024-08-14T10:00,21.4,2.6,0.0,696.0,58.0,10.7
2024-08-14T11:00,22.1,3.3,0.0,707.0,61.0,10.7
2024-08-14T12:00,21.8,3.3,0.0,671.0,68.0,10.7
2024-08-14T13:00,21.5,4.0,0.0,633.0,68.0,10.7
2024-08-14T14:00,21.5,3.7,0.0,539.0,69.0,10.7
2024-08-14T15:00,21.0,4.1,0.0,419.0,65.0,10.7
2024-08-14T16:00,20.3,3.0,0.0,287.0,71.0,10.8
2024-08-14T17:00,19.6,2.4,0.0,155.0,69.0,10.8
2024-08-14T18:00,17.8,1.3,0.0,21.0,81.0,10.8
2024-08-14T19:00,16.7,1.5,0.0,1.0,85.0,10.8
2024-08-14T20:00,15.0,1.0,0.0,0.0,94.0,10.8
2024-08-14T21:00,14.1,1.0,0.0,0.0,97.0,10.8
2024-08-14T22:00,14.2,1.4,0.0,0.0,96.0,10.8
2024-08-14T23:00,13.4,1.3,0.0,0.0,98.0,10.8
2024-08-15T00:00,13.3,1.2,0.0,0.0,98.0,10.8
2024-08-15T01:00,13.1,1.5,0.0,0.0,98.0,10.8
2024-08-15T02:00,12.7,1.2,0.0,0.0,99.0,10.8
2024-08-15T03:00,12.7,1.5,0.0,2.0,99.0,10.8
2024-08-15T04:00,13.8,1.4,0.0,57.0,92.0,10.8
2024-08-15T05:00,15.9,1.8,0.0,179.0,82.0,10.8
2024-08-15T06:00,18.3,2.2,0.0,307.0,77.0,10.8
2024-08-15T07:00,20.8,2.0,0.0,433.0,66.0,10.8
2024-08-15T08:00,22.2,2.4,0.0,526.0,62.0,10.8
2024-08-15T09:00,22.9,2.4,0.0,635.0,56.0,10.8
2024-08-15T10:00,23.9,2.3,0.0,675.0,52.0,10.8
2024-08-15T11:00,24.3,1.9,0.0,673.0,51.0,10.8
2024-08-15T12:00,25.9,2.1,0.0,688.0,51.0,10.8
2024-08-15T13:00,24.5,2.7,0.0,593.0,52.0,10.8
2024-08-15T14:00,25.6,2.4,0.0,532.0,49.0,10.8
2024-08-15T15:00,24.8,1.8,0.0,311.0,52.0,10.8
2024-08-15T16:00,23.9,1.1,0.0,168.0,59.0,10.8
2024-08-15T17:00,22.8,1.5,0.0,151.0,59.0,10.8
2024-08-15T18:00,20.8,1.0,0.0,30.0,67.0,10.8
2024-08-15T19:00,19.2,1.6,0.0,1.0,65.0,10.8
2024-08-15T20:00,17.5,1.7,0.0,0.0,73.0,10.8
2024-08-15T21:00,17.8,1.7,0.0,0.0,70.0,10.8
2024-08-15T22:00,16.8,1.9,0.0,0.0,74.0,10.8
2024-08-15T23:00,16.7,2.0,0.0,0.0,77.0,10.8
2024-08-16T00:00,17.0,2.5,0.0,0.0,77.0,10.8
2024-08-16T01:00,16.8,2.7,0.0,0.0,79.0,10.8
2024-08-16T02:00,16.7,2.6,0.0,0.0,80.0,10.8
2024-08-16T03:00,16.7,2.7,0.0,3.0,81.0,10.8
2024-08-16T04:00,18.0,2.5,0.0,57.0,78.0,10.8
2024-08-16T05:00,18.2,3.4,0.0,42.0,76.0,10.8
2024-08-16T06:00,19.1,3.1,0.0,80.0,72.0,10.8
2024-08-16T07:00,21.2,3.6,0.0,280.0,68.0,10.8
2024-08-16T08:00,21.6,3.5,0.0,276.0,69.0,10.8
2024-08-16T09:00,23.1,4.1,0.0,435.0,65.0,10.8
2024-08-16T10:00,23.0,3.1,0.0,301.0,68.0,10.8
2024-08-16T11:00,23.8,3.8,0.0,285.0,64.0,10.8
2024-08-16T12:00,23.0,2.8,0.0,194.0,68.0,10.8
2024-08-16T13:00,22.4,2.9,0.0,149.0,73.0,10.8
2024-08-16T14:00,22.3,3.0,0.0,107.0,75.0,10.8
2024-08-16T15:00,21.8,2.5,0.0,89.0,82.0,10.8
2024-08-16T16:00,21.1,2.2,0.0,113.0,83.0,10.8
2024-08-16T17:00,20.4,2.1,0.0,39.0,86.0,10.8
2024-08-16T18:00,19.5,1.3,0.0,4.0,90.0,10.8
2024-08-16T19:00,18.7,1.5,0.0,0.0,95.0,10.8
2024-08-16T20:00,18.4,2.0,0.0,0.0,92.0,10.8
2024-08-16T21:00,18.1,2.6,0.0001,0.0,94.0,10.8
2024-08-16T22:00,18.0,2.0,0.0002,0.0,95.0,10.8
2024-08-16T23:00,17.8,1.7,0.0,0.0,97.0,10.8
2024-08-17T00:00,17.9,3.2,0.0,0.0,94.0,10.8
2024-08-17T01:00,17.1,1.8,0.0,0.0,98.0,10.8
2024-08-17T02:00,17.2,1.8,0.0,0.0,97.0,10.8
2024-08-17T03:00,17.3,2.2,0.0,1.0,97.0,10.8
2024-08-17T04:00,17.4,2.5,0.0,26.0,97.0,10.8
2024-08-17T05:00,17.8,2.2,0.0,66.0,96.0,10.8
2024-08-17T06:00,19.0,2.6,0.0,182.0,90.0,10.8
2024-08-17T07:00,19.9,3.4,0.0,270.0,83.0,10.8
2024-08-17T08:00,21.6,3.4,0.0,302.0,75.0,10.8
2024-08-17T09:00,21.9,3.4,0.0,407.0,71.0,10.8
2024-08-17T10:00,22.2,3.9,0.0,642.0,58.0,10.8
2024-08-17T11:00,22.1,3.2,0.0,509.0,64.0,10.8
2024-08-17T12:00,20.6,2.7,0.0,395.0,72.0,10.8
2024-08-17T13:00,20.5,1.7,0.0,220.0,80.0,10.9
2024-08-17T14:00,20.9,1.8,0.0,256.0,77.0,10.9
2024-08-17T15:00,20.3,1.9,0.0,168.0,81.0,10.9
2024-08-17T16:00,18.9,1.8,0.0037,84.0,93.0,10.9
2024-08-17T17:00,18.5,2.9,0.0,81.0,87.0,10.9
2024-08-17T18:00,17.3,2.9,0.0,16.0,82.0,10.9
2024-08-17T19:00,15.6,1.7,0.0,0.0,89.0,10.9
2024-08-17T20:00,14.8,2.8,0.0,0.0,82.0,10.9
2024-08-17T21:00,13.0,1.2,0.0,0.0,93.0,10.9
2024-08-17T22:00,13.1,1.5,0.0,0.0,91.0,10.9
2024-08-17T23:00,13.0,1.9,0.0,0.0,92.0,10.9
2024-08-18T00:00,12.8,1.4,0.0,0.0,93.0,10.9
2024-08-18T01:00,12.6,1.8,0.0,0.0,94.0,10.9
2024-08-18T02:00,12.3,1.9,0.0,0.0,95.0,10.9
2024-08-18T03:00,12.0,1.5,0.0,1.0,95.0,10.9
2024-08-18T04:00,12.9,1.5,0.0,41.0,92.0,10.9
2024-08-18T05:00,14.3,1.6,0.0,142.0,87.0,10.9
2024-08-18T06:00,16.8,1.8,0.0,277.0,82.0,10.9
2024-08-18T07:00,18.6,3.0,0.0,395.0,75.0,10.9
2024-08-18T08:00,18.3,2.6,0.0,335.0,69.0,10.9
2024-08-18T09:00,18.2,2.8,0.0,310.0,64.0,10.9
2024-08-18T10:00,19.2,3.6,0.0,334.0,60.0,10.9
2024-08-18T11:00,18.9,2.8,0.0,291.0,63.0,10.9
2024-08-18T12:00,19.3,3.8,0.0,418.0,56.0,10.9
2024-08-18T13:00,20.0,3.0,0.0,487.0,55.0,10.9
2024-08-18T14:00,20.0,2.2,0.0,446.0,56.0,10.9
2024-08-18T15:00,19.4,1.9,0.0,380.0,53.0,10.9
2024-08-18T16:00,19.2,1.1,0.0,213.0,61.0,10.9
2024-08-18T17:00,17.4,1.1,0.0,83.0,73.0,10.9
2024-08-18T18:00,16.1,0.4,0.0,15.0,82.0,10.9
2024-08-18T19:00,15.1,0.9,0.0,0.0,88.0,10.9
2024-08-18T20:00,14.9,0.9,0.0,0.0,89.0,10.9
2024-08-18T21:00,14.5,1.1,0.0,0.0,90.0,10.9
2024-08-18T22:00,14.8,1.1,0.0,0.0,87.0,10.9
2024-08-18T23:00,14.2,1.0,0.0,0.0,88.0,10.9
2024-08-19T00:00,13.7,1.3,0.0,0.0,89.0,10.9
2024-08-19T01:00,13.5,1.3,0.0,0.0,91.0,10.9
2024-08-19T02:00,13.3,1.2,0.0,0.0,92.0,10.9
2024-08-19T03:00,13.6,1.7,0.0,0.0,92.0,10.9
2024-08-19T04:00,13.5,1.2,0.0,18.0,93.0,10.9
2024-08-19T05:00,14.3,1.5,0.0,73.0,91.0,10.9
2024-08-19T06:00,15.2,1.5,0.0,116.0,89.0,10.9
2024-08-19T07:00,17.5,2.5,0.0,246.0,74.0,10.9
2024-08-19T08:00,18.7,2.7,0.0,458.0,71.0,10.9
2024-08-19T09:00,20.9,2.6,0.0,614.0,60.0,10.9
2024-08-19T10:00,20.4,2.6,0.0,436.0,60.0,10.9
2024-08-19T11:00,21.0,2.3,0.0,574.0,63.0,10.9
2024-08-19T12:00,21.0,3.6,0.0,523.0,60.0,10.9
2024-08-19T13:00,20.9,3.9,0.0,599.0,65.0,10.9
2024-08-19T14:00,20.1,3.5,0.0,478.0,67.0,10.9
2024-08-19T15:00,19.4,3.8,0.0,384.0,59.0,10.9
2024-08-19T16:00,18.5,3.0,0.0,230.0,67.0,10.9
2024-08-19T17:00,17.6,2.8,0.0,105.0,72.0,10.9
2024-08-19T18:00,16.2,1.8,0.0,18.0,78.0,10.9
2024-08-19T19:00,13.7,0.9,0.0,0.0,89.0,10.9
2024-08-19T20:00,12.7,1.2,0.0,0.0,93.0,10.9
2024-08-19T21:00,12.1,1.1,0.0,0.0,95.0,10.9
2024-08-19T22:00,11.2,0.9,0.0,0.0,97.0,10.9
2024-08-19T23:00,10.3,0.9,0.0,0.0,97.0,10.9
2024-08-20T00:00,9.5,0.8,0.0,0.0,98.0,10.9
2024-08-20T01:00,9.0,0.9,0.0,0.0,96.0,10.9
2024-08-20T02:00,8.8,0.9,0.0,0.0,96.0,10.9
2024-08-20T03:00,8.7,1.1,0.0,1.0,98.0,10.9
2024-08-20T04:00,10.0,0.9,0.0,37.0,94.0,10.9
2024-08-20T05:00,14.2,0.5,0.0,164.0,86.0,10.9
2024-08-20T06:00,16.5,0.7,0.0,224.0,80.0,10.9
2024-08-20T07:00,18.3,0.9,0.0,357.0,62.0,10.9
2024-08-20T08:00,19.2,1.1,0.0,490.0,53.0,10.9
2024-08-20T09:00,19.9,1.0,0.0,540.0,46.0,10.9
2024-08-20T10:00,20.3,2.0,0.0,666.0,48.0,10.9
2024-08-20T11:00,21.0,1.6,0.0,642.0,48.0,10.9
2024-08-20T12:00,20.9,2.8,0.0,613.0,48.0,10.9
2024-08-20T13:00,20.5,3.8,0.0,591.0,56.0,10.9
2024-08-20T14:00,20.4,3.2,0.0,490.0,59.0,11.0
2024-08-20T15:00,20.1,2.8,0.0,391.0,62.0,11.0
2024-08-20T16:00,20.1,2.8,0.0,202.0,64.0,11.0
2024-08-20T17:00,19.3,1.8,0.0,116.0,68.0,11.0
2024-08-20T18:00,18.3,2.3,0.0,15.0,72.0,11.0
2024-08-20T19:00,17.0,2.4,0.0,0.0,79.0,11.0
2024-08-20T20:00,15.6,2.5,0.0,0.0,86.0,11.0
2024-08-20T21:00,14.4,1.8,0.0,0.0,89.0,11.0
2024-08-20T22:00,13.7,2.1,0.0,0.0,91.0,11.0
2024-08-20T23:00,13.6,2.3,0.0,0.0,86.0,11.0
2024-08-21T00:00,12.9,1.1,0.0,0.0,88.0,11.0
2024-08-21T01:00,14.2,3.6,0.0,0.0,85.0,11.0
2024-08-21T02:00,14.0,3.7,0.0,0.0,86.0,11.0
2024-08-21T03:00,13.9,3.7,0.0,0.0,86.0,11.0
2024-08-21T04:00,14.8,3.6,0.0,14.0,84.0,11.0
2024-08-21T05:00,15.9,3.6,0.0,97.0,79.0,11.0
2024-08-21T06:00,17.7,3.8,0.0,266.0,72.0,11.0
2024-08-21T07:00,19.7,3.7,0.0,398.0,65.0,11.0
2024-08-21T08:00,20.6,4.5,0.0,510.0,61.0,11.0
2024-08-21T09:00,21.8,4.5,0.0,527.0,57.0,11.0
2024-08-21T10:00,21.6,5.8,0.0,644.0,58.0,11.0
2024-08-21T11:00,23.4,4.7,0.0,557.0,55.0,11.0
2024-08-21T12:00,22.6,4.4,0.0,585.0,53.0,11.0
2024-08-21T13:00,23.3,4.1,0.0,509.0,55.0,11.0
2024-08-21T14:00,22.6,3.9,0.0,481.0,59.0,11.0
2024-08-21T15:00,22.7,4.1,0.0,385.0,61.0,11.0
2024-08-21T16:00,21.7,3.5,0.0,143.0,68.0,11.0
2024-08-21T17:00,20.9,3.3,0.0,85.0,71.0,11.0
2024-08-21T18:00,20.5,4.5,0.0,12.0,73.0,11.0
2024-08-21T19:00,19.9,4.1,0.0,0.0,76.0,11.0
2024-08-21T20:00,18.9,2.9,0.0,0.0,81.0,11.0
2024-08-21T21:00,19.0,3.7,0.0,0.0,83.0,11.0
2024-08-21T22:00,18.8,3.6,0.0,0.0,87.0,11.0
2024-08-21T23:00,18.8,3.6,0.0,0.0,88.0,11.0
2024-08-22T00:00,18.2,2.3,0.0002,0.0,97.0,11.0
2024-08-22T01:00,18.3,2.7,0.0001,0.0,98.0,11.0
2024-08-22T02:00,18.5,2.7,0.0,0.0,98.0,11.0
2024-08-22T03:00,18.4,1.5,0.0,0.0,98.0,11.0
2024-08-22T04:00,18.6,1.9,0.0,5.0,95.0,11.0
2024-08-22T05:00,18.8,2.3,0.0,41.0,93.0,11.0
2024-08-22T06:00,19.9,2.7,0.0,237.0,83.0,11.0
2024-08-22T07:00,20.6,2.1,0.0,303.0,76.0,11.0
2024-08-22T08:00,20.4,2.3,0.0,389.0,77.0,11.0
2024-08-22T09:00,21.7,2.4,0.0,263.0,71.0,11.0
2024-08-22T10:00,19.2,4.1,0.0001,186.0,85.0,11.0
2024-08-22T11:00,18.4,2.0,0.0013,89.0,94.0,11.0
2024-08-22T12:00,18.8,1.7,0.0002,165.0,92.0,11.0
2024-08-22T13:00,17.4,4.4,0.0008,71.0,95.0,11.0
2024-08-22T14:00,17.4,2.1,0.0001,88.0,94.0,11.0
2024-08-22T15:00,17.2,2.6,0.0,74.0,91.0,11.0
2024-08-22T16:00,17.7,3.5,0.0,160.0,80.0,11.0
2024-08-22T17:00,16.9,2.7,0.0,87.0,79.0,11.0
2024-08-22T18:00,16.1,1.9,0.0,16.0,80.0,11.0
2024-08-22T19:00,15.1,1.0,0.0,0.0,86.0,11.0
2024-08-22T20:00,13.4,1.5,0.0,0.0,92.0,11.0
2024-08-22T21:00,12.7,1.2,0.0,0.0,91.0,11.0
2024-08-22T22:00,12.7,1.9,0.0,0.0,91.0,11.0
2024-08-22T23:00,12.1,1.7,0.0,0.0,93.0,11.0
2024-08-23T00:00,11.7,1.8,0.0,0.0,94.0,11.0
2024-08-23T01:00,11.6,2.0,0.0,0.0,95.0,11.0
2024-08-23T02:00,11.6,2.3,0.0,0.0,95.0,11.0
2024-08-23T03:00,11.5,2.0,0.0,0.0,96.0,11.0
2024-08-23T04:00,11.8,1.9,0.0,15.0,96.0,11.0
2024-08-23T05:00,12.8,2.8,0.0,55.0,92.0,11.0
2024-08-23T06:00,15.0,2.2,0.0,164.0,86.0,11.0
2024-08-23T07:00,17.3,3.3,0.0,328.0,77.0,11.0
2024-08-23T08:00,18.5,3.6,0.0,466.0,73.0,11.0
2024-08-23T09:00,19.3,3.5,0.0,453.0,68.0,11.0
2024-08-23T10:00,20.1,4.0,0.0,359.0,65.0,11.0
2024-08-23T11:00,19.3,3.9,0.0,353.0,70.0,11.0
2024-08-23T12:00,17.2,4.7,0.0,145.0,79.0,11.0
2024-08-23T13:00,16.8,4.2,0.0,126.0,84.0,11.0
2024-08-23T14:00,16.9,4.5,0.0,137.0,85.0,11.0
2024-08-23T15:00,17.9,4.0,0.0,199.0,81.0,11.1
2024-08-23T16:00,17.7,4.1,0.0,128.0,82.0,11.1
2024-08-23T17:00,17.3,3.3,0.0,22.0,84.0,11.1
2024-08-23T18:00,16.3,3.8,0.0002,1.0,92.0,11.1
2024-08-23T19:00,16.3,4.1,0.0001,0.0,93.0,11.1
2024-08-23T20:00,16.2,3.0,0.0002,0.0,94.0,11.1
2024-08-23T21:00,16.2,2.9,0.0004,0.0,96.0,11.1
2024-08-23T22:00,16.5,3.4,0.0001,0.0,95.0,11.1
2024-08-23T23:00,17.1,5.1,0.0,0.0,92.0,11.1
2024-08-24T00:00,17.2,4.5,0.0,0.0,91.0,11.1
2024-08-24T01:00,17.2,3.5,0.0,0.0,89.0,11.1
2024-08-24T02:00,17.2,3.7,0.0,0.0,88.0,11.1
2024-08-24T03:00,16.6,3.3,0.0,0.0,91.0,11.1
2024-08-24T04:00,17.1,3.0,0.0,26.0,91.0,11.1
2024-08-24T05:00,17.7,4.6,0.0,51.0,80.0,11.1
2024-08-24T06:00,18.1,5.0,0.0,188.0,71.0,11.1
2024-08-24T07:00,18.9,5.2,0.0,347.0,66.0,11.1
2024-08-24T08:00,18.4,6.3,0.0,299.0,65.0,11.1
2024-08-24T09:00,19.0,5.3,0.0,376.0,65.0,11.1
2024-08-24T10:00,18.6,6.7,0.0,432.0,62.0,11.1
2024-08-24T11:00,19.1,6.5,0.0,515.0,64.0,11.1
2024-08-24T12:00,19.0,4.9,0.0,408.0,64.0,11.1
2024-08-24T13:00,19.5,6.9,0.0,400.0,61.0,11.1
2024-08-24T14:00,19.1,5.7,0.0,331.0,61.0,11.1
2024-08-24T15:00,19.3,4.5,0.0,238.0,61.0,11.1
2024-08-24T16:00,18.7,4.2,0.0,199.0,63.0,11.1
2024-08-24T17:00,17.9,3.8,0.0,117.0,66.0,11.1
2024-08-24T18:00,15.9,1.8,0.0,9.0,74.0,11.1
2024-08-24T19:00,15.1,1.8,0.0,0.0,80.0,11.1
2024-08-24T20:00,13.9,2.0,0.0,0.0,85.0,11.1
2024-08-24T21:00,13.1,1.7,0.0,0.0,92.0,11.1
2024-08-24T22:00,13.1,2.3,0.0,0.0,93.0,11.1
2024-08-24T23:00,12.3,1.5,0.0,0.0,97.0,11.1
2024-08-25T00:00,12.4,2.2,0.0,0.0,96.0,11.1
2024-08-25T01:00,11.8,2.2,0.0,0.0,97.0,11.1
